clade	date	year	location	decimal_date	sequence_name	tree_label	name_cleaned	clade_final
1990.4.c	2012-11-21	2012	Indiana	2012.887978	A/swine/Indiana/A01260140/2012|A_/_H3N2|unassigned|2012-11-21|HA|4||EPI_ISL_135219	A/swine/Indiana/A01260140/2012|A_/_H3N2|unassigned|2012-11-21|HA|4||EPI_ISL_135219	swine_Indiana_2012-11-21_A01260140_EPI_ISL_135219	1990.4.c
1990.4.c	2012-11-29	2012	Indiana	2012.909836	A/swine/Indiana/A01260155/2012|A_/_H3N2|unassigned|2012-11-29|HA|4||EPI_ISL_135220	A/swine/Indiana/A01260155/2012|A_/_H3N2|unassigned|2012-11-29|HA|4||EPI_ISL_135220	swine_Indiana_2012-11-29_A01260155_EPI_ISL_135220	1990.4.c
1990.4.c	2013-01-03	2013	Indiana	2013.005479	A/swine/Indiana/A01260185/2013|A_/_H3N2|unassigned|2013-01-03|HA|4||EPI_ISL_138218	A/swine/Indiana/A01260185/2013|A_/_H3N2|unassigned|2013-01-03|HA|4||EPI_ISL_138218	swine_Indiana_2013-01-03_A01260185_EPI_ISL_138218	1990.4.c
1990.4.c	2013-10-01	2013	Illinois	2013.747945	A/swine/Illinois/A01290614/2013|A_/_H3N2|unassigned|2013-10-01|HA|4||EPI_ISL_150670	A/swine/Illinois/A01290614/2013|A_/_H3N2|unassigned|2013-10-01|HA|4||EPI_ISL_150670	swine_Illinois_2013-10-01_A01290614_EPI_ISL_150670	1990.4.c
1990.4.c	2012-10-09	2012	Illinois	2012.770492	A/swine/Illinois/100035/2012|A_/_H3|unassigned|2012-10-09|HA|4||EPI_ISL_19279350	A/swine/Illinois/100035/2012|A_/_H3|unassigned|2012-10-09|HA|4||EPI_ISL_19279350	swine_Illinois_2012-10-09_100035_EPI_ISL_19279350	1990.4.c
1990.4.c	2013-03-13	2013	Illinois	2013.194521	A/swine/Illinois/100050/2013|A_/_H3|unassigned|2013-03-13|HA|4||EPI_ISL_19279313	A/swine/Illinois/100050/2013|A_/_H3|unassigned|2013-03-13|HA|4||EPI_ISL_19279313	swine_Illinois_2013-03-13_100050_EPI_ISL_19279313	1990.4.c
1990.1	2019-05-09	2019	Nebraska	2019.350685	A/swine/Nebraska/A02478470/2019|A_/_H3N2|unassigned|2019-05-09|HA|4||EPI_ISL_368769	A/swine/Nebraska/A02478470/2019|A_/_H3N2|unassigned|2019-05-09|HA|4||EPI_ISL_368769	swine_Nebraska_2019-05-09_A02478470_EPI_ISL_368769	1990.1
1990.1	2019-05-08	2019	Illinois	2019.347945	A/swine/Illinois/A02478479/2019|A_/_H3N2|unassigned|2019-05-08|HA|4||EPI_ISL_368778	A/swine/Illinois/A02478479/2019|A_/_H3N2|unassigned|2019-05-08|HA|4||EPI_ISL_368778	swine_Illinois_2019-05-08_A02478479_EPI_ISL_368778	1990.1
1990.1	2019-01-31	2019	Iowa	2019.082192	A/swine/Iowa/A02430051/2019|A_/_H3N2|unassigned|2019-01-31|HA|4||EPI_ISL_370473	A/swine/Iowa/A02430051/2019|A_/_H3N2|unassigned|2019-01-31|HA|4||EPI_ISL_370473	swine_Iowa_2019-01-31_A02430051_EPI_ISL_370473	1990.1
1990.1	2021-01-05	2021	Iowa	2021.010959	A/swine/Iowa/A02525043/2021|A_/_H3N2|unassigned|2021-01-05|HA|4||EPI_ISL_4081938	A/swine/Iowa/A02525043/2021|A_/_H3N2|unassigned|2021-01-05|HA|4||EPI_ISL_4081938	swine_Iowa_2021-01-05_A02525043_EPI_ISL_4081938	1990.1
1990.1	2020-03-19	2020	Missouri	2020.213115	A/swine/Missouri/A02479155/2020|A_/_H3N2|unassigned|2020-03-19|HA|4||EPI_ISL_504070	A/swine/Missouri/A02479155/2020|A_/_H3N2|unassigned|2020-03-19|HA|4||EPI_ISL_504070	swine_Missouri_2020-03-19_A02479155_EPI_ISL_504070	1990.1
1990.1	2018-04-18	2018	Missouri	2018.293151	A/swine/Missouri/100492/2018|A_/_H3|3C.3a|2018-04-18|HA|4||EPI_ISL_19278604	A/swine/Missouri/100492/2018|A_/_H3|3C.3a|2018-04-18|HA|4||EPI_ISL_19278604	swine_Missouri_2018-04-18_100492_EPI_ISL_19278604	1990.1
1990.1	2020-04-06	2020	Iowa	2020.262295	A/swine/Iowa/A02479211/2020|A_/_H3N2|unassigned|2020-04-06|HA|4||EPI_ISL_502862	A/swine/Iowa/A02479211/2020|A_/_H3N2|unassigned|2020-04-06|HA|4||EPI_ISL_502862	swine_Iowa_2020-04-06_A02479211_EPI_ISL_502862	1990.1
1990.1	2018-01-03	2018	Iowa	2018.005479	A/swine/Iowa/A02139351/2018|A_/_H3N2|unassigned|2018-01-03|HA|4||EPI_ISL_298618	A/swine/Iowa/A02139351/2018|A_/_H3N2|unassigned|2018-01-03|HA|4||EPI_ISL_298618	swine_Iowa_2018-01-03_A02139351_EPI_ISL_298618	1990.1
1990.1	2018-05-23	2018	Iowa	2018.389041	A/swine/IA/37507/2018|A_/_H3N2|unassigned|2018-05-23|HA|4||EPI_ISL_389814	A/swine/IA/37507/2018|A_/_H3N2|unassigned|2018-05-23|HA|4||EPI_ISL_389814	swine_IA_2018-05-23_37507_EPI_ISL_389814	1990.1
1990.1	2018-04-06	2018	Iowa	2018.260274	A/swine/IA/24486/2018|A_/_H3N2|unassigned|2018-04-06|HA|4||EPI_ISL_389801	A/swine/IA/24486/2018|A_/_H3N2|unassigned|2018-04-06|HA|4||EPI_ISL_389801	swine_IA_2018-04-06_24486_EPI_ISL_389801	1990.1
1990.1	2018-05-03	2018	Iowa	2018.334247	A/swine/IA/32152/2018|A_/_H3N2|unassigned|2018-05-03|HA|4||EPI_ISL_389809	A/swine/IA/32152/2018|A_/_H3N2|unassigned|2018-05-03|HA|4||EPI_ISL_389809	swine_IA_2018-05-03_32152_EPI_ISL_389809	1990.1
1990.1	2017-11-27	2017	Illinois	2017.90411	A/swine/Illinois/100318/2017|A_/_H3|3C.3a|2017-11-27|HA|4||EPI_ISL_19278709	A/swine/Illinois/100318/2017|A_/_H3|3C.3a|2017-11-27|HA|4||EPI_ISL_19278709	swine_Illinois_2017-11-27_100318_EPI_ISL_19278709	1990.1
1990.1	2019-01-16	2019	Iowa	2019.041096	A/swine/Iowa/100885/2019|A_/_H3|3C.3a|2019-01-16|HA|4||EPI_ISL_19278458	A/swine/Iowa/100885/2019|A_/_H3|3C.3a|2019-01-16|HA|4||EPI_ISL_19278458	swine_Iowa_2019-01-16_100885_EPI_ISL_19278458	1990.1
1990.1	2020-07-02	2020	Oklahoma	2020.5	A/swine/Oklahoma/A02524467/2020|A_/_H3N2|unassigned|2020-07-02|HA|4||EPI_ISL_700966	A/swine/Oklahoma/A02524467/2020|A_/_H3N2|unassigned|2020-07-02|HA|4||EPI_ISL_700966	swine_Oklahoma_2020-07-02_A02524467_EPI_ISL_700966	1990.1
1990.1	2018-04-11	2018	Iowa	2018.273973	A/swine/IA/26354/2018|A_/_H3N2|unassigned|2018-04-11|HA|4||EPI_ISL_389803	A/swine/IA/26354/2018|A_/_H3N2|unassigned|2018-04-11|HA|4||EPI_ISL_389803	swine_IA_2018-04-11_26354_EPI_ISL_389803	1990.1
1990.1	2018-10-11	2018	Michigan	2018.775342	A/swine/MI/71110/2018|A_/_H3N2|unassigned|2018-10-11|HA|4||EPI_ISL_389826	A/swine/MI/71110/2018|A_/_H3N2|unassigned|2018-10-11|HA|4||EPI_ISL_389826	swine_MI_2018-10-11_71110_EPI_ISL_389826	1990.1
1990.1	2017-11-29	2017	Illinois	2017.909589	A/swine/Illinois/100320/2017|A_/_H3|3C.3a|2017-11-29|HA|4||EPI_ISL_19278702	A/swine/Illinois/100320/2017|A_/_H3|3C.3a|2017-11-29|HA|4||EPI_ISL_19278702	swine_Illinois_2017-11-29_100320_EPI_ISL_19278702	1990.1
1990.1	2017-11-29	2017	Illinois	2017.909589	A/swine/Illinois/100321/2017|A_/_H3|3C.3a|2017-11-29|HA|4||EPI_ISL_19278700	A/swine/Illinois/100321/2017|A_/_H3|3C.3a|2017-11-29|HA|4||EPI_ISL_19278700	swine_Illinois_2017-11-29_100321_EPI_ISL_19278700	1990.1
1990.1	2021-03-12	2021	Illinois	2021.191781	A/swine/Illinois/A02525253/2021|A_/_H3N2|unassigned|2021-03-12|HA|4||EPI_ISL_4082162	A/swine/Illinois/A02525253/2021|A_/_H3N2|unassigned|2021-03-12|HA|4||EPI_ISL_4082162	swine_Illinois_2021-03-12_A02525253_EPI_ISL_4082162	1990.1
1990.1	2019-06-06	2019	Illinois	2019.427397	A/swine/Illinois/100407/2019|A_/_H3|3C.3a|2019-06-06|HA|4||EPI_ISL_19278368	A/swine/Illinois/100407/2019|A_/_H3|3C.3a|2019-06-06|HA|4||EPI_ISL_19278368	swine_Illinois_2019-06-06_100407_EPI_ISL_19278368	1990.1
1990.1	2018-08-07	2018	Minnesota	2018.59726	Influenza A virus (A/swine/Minnesota/A01785592/2018(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Minnesota|Sus scrofa|2018-08-07|MH814933.1	Influenza A virus (A/swine/Minnesota/A01785592/2018(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Minnesota|Sus scrofa|2018-08-07|MH814933.1	swine_Minnesota_2018-08-07_A01785592_MH814933.1	1990.1
1990.1	2021-04-06	2021	Ohio	2021.260274	A/swine/Ohio/A02245891/2021|A_/_H3N2|unassigned|2021-04-06|HA|4||EPI_ISL_4083588	A/swine/Ohio/A02245891/2021|A_/_H3N2|unassigned|2021-04-06|HA|4||EPI_ISL_4083588	swine_Ohio_2021-04-06_A02245891_EPI_ISL_4083588	1990.1
1990.1	2018-05-10	2018	Iowa	2018.353425	A/swine/IA/34208/2018|A_/_H3N2|unassigned|2018-05-10|HA|4||EPI_ISL_389812	A/swine/IA/34208/2018|A_/_H3N2|unassigned|2018-05-10|HA|4||EPI_ISL_389812	swine_IA_2018-05-10_34208_EPI_ISL_389812	1990.1
1990.1	2018-05-25	2018	Iowa	2018.394521	A/swine/IA/38421/2018|A_/_H3N2|unassigned|2018-05-25|HA|4||EPI_ISL_389815	A/swine/IA/38421/2018|A_/_H3N2|unassigned|2018-05-25|HA|4||EPI_ISL_389815	swine_IA_2018-05-25_38421_EPI_ISL_389815	1990.1
1990.1	2019-01-16	2019	Iowa	2019.041096	A/swine/Iowa/100884/2019|A_/_H3|3C.3a|2019-01-16|HA|4||EPI_ISL_19278457	A/swine/Iowa/100884/2019|A_/_H3|3C.3a|2019-01-16|HA|4||EPI_ISL_19278457	swine_Iowa_2019-01-16_100884_EPI_ISL_19278457	1990.1
1990.1	2018-04-12	2018	Tennessee	2018.276712	A/swine/Tennessee/A02157798/2018|A_/_H3N2|unassigned|2018-04-12|HA|4||EPI_ISL_327634	A/swine/Tennessee/A02157798/2018|A_/_H3N2|unassigned|2018-04-12|HA|4||EPI_ISL_327634	swine_Tennessee_2018-04-12_A02157798_EPI_ISL_327634	1990.1
1990.1	2018-11-20	2018	Illinois	2018.884932	A/swine/Illinois/100380/2018|A_/_H3|3C.3a|2018-11-20|HA|4||EPI_ISL_19278490	A/swine/Illinois/100380/2018|A_/_H3|3C.3a|2018-11-20|HA|4||EPI_ISL_19278490	swine_Illinois_2018-11-20_100380_EPI_ISL_19278490	1990.1
1990.1	2018-05-21	2018	Illinois	2018.383562	A/swine/Illinois/100351/2018|A_/_H3|3C.3a|2018-05-21|HA|4||EPI_ISL_19278585	A/swine/Illinois/100351/2018|A_/_H3|3C.3a|2018-05-21|HA|4||EPI_ISL_19278585	swine_Illinois_2018-05-21_100351_EPI_ISL_19278585	1990.1
1990.1	2018-05-29	2018	Illinois	2018.405479	A/swine/Illinois/100352/2018|A_/_H3|unassigned|2018-05-29|HA|4||EPI_ISL_19278582	A/swine/Illinois/100352/2018|A_/_H3|unassigned|2018-05-29|HA|4||EPI_ISL_19278582	swine_Illinois_2018-05-29_100352_EPI_ISL_19278582	1990.1
1990.1	2019-11-12	2019	Iowa	2019.863014	A/swine/Iowa/A02478877/2019|A_/_H3N2|unassigned|2019-11-12|HA|4||EPI_ISL_503947	A/swine/Iowa/A02478877/2019|A_/_H3N2|unassigned|2019-11-12|HA|4||EPI_ISL_503947	swine_Iowa_2019-11-12_A02478877_EPI_ISL_503947	1990.1
1990.1	2018-05-10	2018	Iowa	2018.353425	A/swine/IA/34166/2018|A_/_H3N1|3C.3a|2018-05-10|HA|4||EPI_ISL_389811	A/swine/IA/34166/2018|A_/_H3N1|3C.3a|2018-05-10|HA|4||EPI_ISL_389811	swine_IA_2018-05-10_34166_EPI_ISL_389811	1990.1
1990.1	2018-09-18	2018	Missouri	2018.712329	Influenza A virus (A/swine/Missouri/A02257614/2018(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Missouri|Sus scrofa|2018-09-18|MK071676.1	Influenza A virus (A/swine/Missouri/A02257614/2018(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Missouri|Sus scrofa|2018-09-18|MK071676.1	swine_Missouri_2018-09-18_A02257614_MK071676.1	1990.1
1990.1	2019-02-26	2019	South Dakota	2019.153425	A/swine/South_Dakota/A02430908/2019|A_/_H3N2|unassigned|2019-02-26|HA|4||EPI_ISL_372265	A/swine/South_Dakota/A02430908/2019|A_/_H3N2|unassigned|2019-02-26|HA|4||EPI_ISL_372265	swine_South_Dakota_2019-02-26_A02430908_EPI_ISL_372265	1990.1
1990.1	2019-09-12	2019	Kansas	2019.69589	A/swine/Kansas/A02478669/2019|A_/_H3N2|unassigned|2019-09-12|HA|4||EPI_ISL_396144	A/swine/Kansas/A02478669/2019|A_/_H3N2|unassigned|2019-09-12|HA|4||EPI_ISL_396144	swine_Kansas_2019-09-12_A02478669_EPI_ISL_396144	1990.1
1990.1	2019-02-15	2019	Iowa	2019.123288	A/swine/Iowa/100892/2019|A_/_H3|3C.3a|2019-02-15|HA|4||EPI_ISL_19278434	A/swine/Iowa/100892/2019|A_/_H3|3C.3a|2019-02-15|HA|4||EPI_ISL_19278434	swine_Iowa_2019-02-15_100892_EPI_ISL_19278434	1990.1
1990.1	2018-06-27	2018	Iowa	2018.484932	A/swine/IA/46375/2018|A_/_H3N2|unassigned|2018-06-27|HA|4||EPI_ISL_389817	A/swine/IA/46375/2018|A_/_H3N2|unassigned|2018-06-27|HA|4||EPI_ISL_389817	swine_IA_2018-06-27_46375_EPI_ISL_389817	1990.1
1990.1	2018-08-21	2018	Minnesota	2018.635616	A/swine/MN/58835/2018|A_/_H3N2|unassigned|2018-08-21|HA|4||EPI_ISL_389824	A/swine/MN/58835/2018|A_/_H3N2|unassigned|2018-08-21|HA|4||EPI_ISL_389824	swine_MN_2018-08-21_58835_EPI_ISL_389824	1990.1
1990.1	2020-08-26	2020	Oklahoma	2020.650273	A/swine/Oklahoma/A02524568/2020|A_/_H3N2|unassigned|2020-08-26|HA|4||EPI_ISL_707275	A/swine/Oklahoma/A02524568/2020|A_/_H3N2|unassigned|2020-08-26|HA|4||EPI_ISL_707275	swine_Oklahoma_2020-08-26_A02524568_EPI_ISL_707275	1990.1
1990.1	2020-05-21	2020	Texas	2020.385246	A/swine/Texas/A02245653/2020|A_/_H3N2|unassigned|2020-05-21|HA|4||EPI_ISL_501775	A/swine/Texas/A02245653/2020|A_/_H3N2|unassigned|2020-05-21|HA|4||EPI_ISL_501775	swine_Texas_2020-05-21_A02245653_EPI_ISL_501775	1990.1
1990.1	2020-04-14	2020	Texas	2020.284153	A/swine/Texas/A02245589/2020|A_/_H3N2|unassigned|2020-04-14|HA|4||EPI_ISL_502811	A/swine/Texas/A02245589/2020|A_/_H3N2|unassigned|2020-04-14|HA|4||EPI_ISL_502811	swine_Texas_2020-04-14_A02245589_EPI_ISL_502811	1990.1
1990.1	2019-01-23	2019	Illinois	2019.060274	A/swine/Illinois/100551/2019|A_/_H3|3C.3a|2019-01-23|HA|4||EPI_ISL_19278448	A/swine/Illinois/100551/2019|A_/_H3|3C.3a|2019-01-23|HA|4||EPI_ISL_19278448	swine_Illinois_2019-01-23_100551_EPI_ISL_19278448	1990.1
1990.1	2019-01-03	2019	Illinois	2019.005479	A/swine/Illinois/100547/2019|A_/_H3|3C.3a|2019-01-03|HA|4||EPI_ISL_19278465	A/swine/Illinois/100547/2019|A_/_H3|3C.3a|2019-01-03|HA|4||EPI_ISL_19278465	swine_Illinois_2019-01-03_100547_EPI_ISL_19278465	1990.1
1990.1	2019-01-08	2019	Indiana	2019.019178	A/swine/Indiana/A02429798/2019|A_/_H3N2|unassigned|2019-01-08|HA|4||EPI_ISL_373513	A/swine/Indiana/A02429798/2019|A_/_H3N2|unassigned|2019-01-08|HA|4||EPI_ISL_373513	swine_Indiana_2019-01-08_A02429798_EPI_ISL_373513	1990.1
1990.1	2018-11-05	2018	Illinois	2018.843836	A/swine/Illinois/100527/2018|A_/_H3|3C.3a|2018-11-05|HA|4||EPI_ISL_19278501	A/swine/Illinois/100527/2018|A_/_H3|3C.3a|2018-11-05|HA|4||EPI_ISL_19278501	swine_Illinois_2018-11-05_100527_EPI_ISL_19278501	1990.1
1990.1	2019-01-23	2019	Illinois	2019.060274	A/swine/Illinois/100550/2019|A_/_H3|3C.3a|2019-01-23|HA|4||EPI_ISL_19278449	A/swine/Illinois/100550/2019|A_/_H3|3C.3a|2019-01-23|HA|4||EPI_ISL_19278449	swine_Illinois_2019-01-23_100550_EPI_ISL_19278449	1990.1
1990.1	2018-11-07	2018	Missouri	2018.849315	A/swine/Missouri/100528/2018|A_/_H3|3C.3a|2018-11-07|HA|4||EPI_ISL_19278498	A/swine/Missouri/100528/2018|A_/_H3|3C.3a|2018-11-07|HA|4||EPI_ISL_19278498	swine_Missouri_2018-11-07_100528_EPI_ISL_19278498	1990.1
1990.1	2019-05-16	2019	Missouri	2019.369863	A/swine/Missouri/A02478497/2019|A_/_H3N2|unassigned|2019-05-16|HA|4||EPI_ISL_368848	A/swine/Missouri/A02478497/2019|A_/_H3N2|unassigned|2019-05-16|HA|4||EPI_ISL_368848	swine_Missouri_2019-05-16_A02478497_EPI_ISL_368848	1990.1
1990.1	2021-03-05	2021	Iowa	2021.172603	A/swine/Iowa/101694/2021|A_/_H3|unassigned|2021-03-05|HA|4||EPI_ISL_19278056	A/swine/Iowa/101694/2021|A_/_H3|unassigned|2021-03-05|HA|4||EPI_ISL_19278056	swine_Iowa_2021-03-05_101694_EPI_ISL_19278056	1990.1
1990.1	2018-10-03	2018	Alabama	2018.753425	Influenza A virus (A/swine/Alabama/A02267936/2018(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Alabama|Sus scrofa|2018-10-03|MK156668.1	Influenza A virus (A/swine/Alabama/A02267936/2018(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Alabama|Sus scrofa|2018-10-03|MK156668.1	swine_Alabama_2018-10-03_A02267936_MK156668.1	1990.1
1990.1	2019-09-09	2019	Iowa	2019.687671	A/swine/Iowa/A02478672/2019|A_/_H3N2|unassigned|2019-09-09|HA|4||EPI_ISL_396145	A/swine/Iowa/A02478672/2019|A_/_H3N2|unassigned|2019-09-09|HA|4||EPI_ISL_396145	swine_Iowa_2019-09-09_A02478672_EPI_ISL_396145	1990.1
1990.1	2018-12-20	2018	Tennessee	2018.967123	Influenza A virus (A/swine/Tennessee/A02428125/2018(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Tennessee|Sus scrofa|2018-12-20|MK418466.1	Influenza A virus (A/swine/Tennessee/A02428125/2018(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Tennessee|Sus scrofa|2018-12-20|MK418466.1	swine_Tennessee_2018-12-20_A02428125_MK418466.1	1990.1
1990.1	1998-01-01	1998	Nebraska	1998	A/Swine/Nebraska/209/98|A_/_H3N2|unassigned|1998-01-01|HA|4||EPI_ISL_1716	A/Swine/Nebraska/209/98|A_/_H3N2|unassigned|1998-01-01|HA|4||EPI_ISL_1716	Swine_Nebraska_1998-01-01_209_EPI_ISL_1716	1990.1
1990.1	1999-01-01	1999	Minnesota	1999	A/Swine/Minnesota/593/99|A_/_H3N2|unassigned|1999-01-01|HA|4||EPI_ISL_1719	A/Swine/Minnesota/593/99|A_/_H3N2|unassigned|1999-01-01|HA|4||EPI_ISL_1719	Swine_Minnesota_1999-01-01_593_EPI_ISL_1719	1990.1
1990.1	1999-01-01	1999	Iowa	1999	A/Swine/Iowa/569/99|A_/_H3N2|unassigned|1999-01-01|HA|4||EPI_ISL_1718	A/Swine/Iowa/569/99|A_/_H3N2|unassigned|1999-01-01|HA|4||EPI_ISL_1718	Swine_Iowa_1999-01-01_569_EPI_ISL_1718	1990.1
1990.1	2019-06-24	2019	Illinois	2019.476712	A/swine/Illinois/100408/2019|A_/_H3|3C.3a|2019-06-24|HA|4||EPI_ISL_19278362	A/swine/Illinois/100408/2019|A_/_H3|3C.3a|2019-06-24|HA|4||EPI_ISL_19278362	swine_Illinois_2019-06-24_100408_EPI_ISL_19278362	1990.1
1990.1	2019-02-28	2019	Illinois	2019.158904	A/swine/Illinois/100395/2019|A_/_H3|3C.3a|2019-02-28|HA|4||EPI_ISL_19278428	A/swine/Illinois/100395/2019|A_/_H3|3C.3a|2019-02-28|HA|4||EPI_ISL_19278428	swine_Illinois_2019-02-28_100395_EPI_ISL_19278428	1990.1
1990.1	1998-01-01	1998	Texas	1998	A/swine/Texas/4199-2/1998|A_/_H3N2|unassigned|1998-01-01|HA|4||EPI_ISL_94059	A/swine/Texas/4199-2/1998|A_/_H3N2|unassigned|1998-01-01|HA|4||EPI_ISL_94059	swine_Texas_1998-01-01_4199-2_EPI_ISL_94059	1990.1
1990.1	2020-08-17	2020	Minnesota	2020.625683	A/swine/Minnesota/A02245690/2020|A_/_H3N2|unassigned|2020-08-17|HA|4||EPI_ISL_707221	A/swine/Minnesota/A02245690/2020|A_/_H3N2|unassigned|2020-08-17|HA|4||EPI_ISL_707221	swine_Minnesota_2020-08-17_A02245690_EPI_ISL_707221	1990.1
1990.4	2001-06-01	2001	Wisconsin	2001.413699	A/swine/Wisconsin/R7c/2001|A_/_H3N2|unassigned|2001-06-01|HA|4||EPI_ISL_65849	A/swine/Wisconsin/R7c/2001|A_/_H3N2|unassigned|2001-06-01|HA|4||EPI_ISL_65849	swine_Wisconsin_2001-06-01_R7c_EPI_ISL_65849	1990.4
1990.4	2003-08-06	2003	Nebraska	2003.594521	A/swine/Nebraska/SG1178/2003|A_/_H3N2|unassigned|2003-08-06|HA|4||EPI_ISL_151613	A/swine/Nebraska/SG1178/2003|A_/_H3N2|unassigned|2003-08-06|HA|4||EPI_ISL_151613	swine_Nebraska_2003-08-06_SG1178_EPI_ISL_151613	1990.4
1990.4	2003-08-01	2003	Iowa	2003.580822	A/swine/Iowa/H03BF5/2003|A_/_H3N2|unassigned|2003-08-01|HA|4||EPI_ISL_83312	A/swine/Iowa/H03BF5/2003|A_/_H3N2|unassigned|2003-08-01|HA|4||EPI_ISL_83312	swine_Iowa_2003-08-01_H03BF5_EPI_ISL_83312	1990.4
1990.4	2003-10-02	2003	Iowa	2003.750685	A/swine/Iowa/00186/2003|A_/_H3N2|unassigned|2003-10-02|HA|4||EPI_ISL_151214	A/swine/Iowa/00186/2003|A_/_H3N2|unassigned|2003-10-02|HA|4||EPI_ISL_151214	swine_Iowa_2003-10-02_00186_EPI_ISL_151214	1990.4
1990.4	2003-06-17	2003	Minnesota	2003.457534	A/swine/Minnesota/SG1176/2003|A_/_H3N2|unassigned|2003-06-17|HA|4||EPI_ISL_151612	A/swine/Minnesota/SG1176/2003|A_/_H3N2|unassigned|2003-06-17|HA|4||EPI_ISL_151612	swine_Minnesota_2003-06-17_SG1176_EPI_ISL_151612	1990.4
1990.4	2004-01-01	2004	Minnesota	2004	A/swine/Minnesota/00395/2004|A_/_H3N1|unassigned|2004-01-01|HA|4||EPI_ISL_9540	A/swine/Minnesota/00395/2004|A_/_H3N1|unassigned|2004-01-01|HA|4||EPI_ISL_9540	swine_Minnesota_2004-01-01_00395_EPI_ISL_9540	1990.4
1990.4	2003-06-01	2003	Minnesota	2003.413699	A/swine/Minnesota/00063/2003|A_/_H3N2|unassigned|2003-06-01|HA|4||EPI_ISL_190220	A/swine/Minnesota/00063/2003|A_/_H3N2|unassigned|2003-06-01|HA|4||EPI_ISL_190220	swine_Minnesota_2003-06-01_00063_EPI_ISL_190220	1990.4
1990.4	2003-12-04	2003	Texas	2003.923288	A/swine/Texas/00226/2003|A_/_H3N2|unassigned|2003-12-04|HA|4||EPI_ISL_151604	A/swine/Texas/00226/2003|A_/_H3N2|unassigned|2003-12-04|HA|4||EPI_ISL_151604	swine_Texas_2003-12-04_00226_EPI_ISL_151604	1990.4
1990.4	2005-10-12	2005	Texas	2005.778082	A/swine/Texas/00816/2005|A_/_H3N2|unassigned|2005-10-12|HA|4||EPI_ISL_151287	A/swine/Texas/00816/2005|A_/_H3N2|unassigned|2005-10-12|HA|4||EPI_ISL_151287	swine_Texas_2005-10-12_00816_EPI_ISL_151287	1990.4
1990.4	2003-01-01	2003	Wisconsin	2003	A/swine/Wisconsin/H03HO7/2003|A_/_H3N2|unassigned|2003-01-01|HA|4||EPI_ISL_15041	A/swine/Wisconsin/H03HO7/2003|A_/_H3N2|unassigned|2003-01-01|HA|4||EPI_ISL_15041	swine_Wisconsin_2003-01-01_H03HO7_EPI_ISL_15041	1990.4
1990.4	2004-01-01	2004	Indiana	2004	A/swine/IN/PU542/04|A_/_H3N1|unassigned|2004-01-01|HA|4||EPI_ISL_9543	A/swine/IN/PU542/04|A_/_H3N1|unassigned|2004-01-01|HA|4||EPI_ISL_9543	swine_IN_2004-01-01_PU542_EPI_ISL_9543	1990.4
1990.4	2007-01-19	2007	Minnesota	2007.049315	A/swine/Minnesota/SG-00237/2007|A_/_H3N2|unassigned|2007-01-19|HA|4||EPI_ISL_25304	A/swine/Minnesota/SG-00237/2007|A_/_H3N2|unassigned|2007-01-19|HA|4||EPI_ISL_25304	swine_Minnesota_2007-01-19_SG-00237_EPI_ISL_25304	1990.4
1990.4	2007-01-19	2007	Minnesota	2007.049315	A/swine/Minnesota/001444/2007|A_/_H3N2|unassigned|2007-01-19|HA|4||EPI_ISL_96932	A/swine/Minnesota/001444/2007|A_/_H3N2|unassigned|2007-01-19|HA|4||EPI_ISL_96932	swine_Minnesota_2007-01-19_001444_EPI_ISL_96932	1990.4
1990.4	2004-05-18	2004	Illinois	2004.377049	A/swine/Illinois/00303/2004|A_/_H3N2|unassigned|2004-05-18|HA|4||EPI_ISL_150827	A/swine/Illinois/00303/2004|A_/_H3N2|unassigned|2004-05-18|HA|4||EPI_ISL_150827	swine_Illinois_2004-05-18_00303_EPI_ISL_150827	1990.4
1990.4-like	2003-02-01	2003	Iowa	2003.084932	A/swine/Iowa/H03HB4/2003|A_/_H3N2|unassigned|2003-02-01|HA|4||EPI_ISL_83309	A/swine/Iowa/H03HB4/2003|A_/_H3N2|unassigned|2003-02-01|HA|4||EPI_ISL_83309	swine_Iowa_2003-02-01_H03HB4_EPI_ISL_83309	1990.4.a
1990.4-like	2002-01-01	2002	Wisconsin	2002	A/swine/Wisconsin/H02AS8/2002|A_/_H3N2|unassigned|2002-01-01|HA|4||EPI_ISL_129582	A/swine/Wisconsin/H02AS8/2002|A_/_H3N2|unassigned|2002-01-01|HA|4||EPI_ISL_129582	swine_Wisconsin_2002-01-01_H02AS8_EPI_ISL_129582	1990.4.a
